REFERENCE	 DEGRADED	 PESQMOS	 PESQMOS	 SUBJMOS	 COND	 SAMPLE_FREQ	 CRUDE_DELAY
 cln_1.wav	 enh_1.wav	 SQValue=1.523	 1.523	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=0.591	 0.591	 0.000	 0	 16000	0.1680
 cln_1.wav	 enh_1.wav	 SQValue=0.601	 0.601	 0.000	 0	 16000	0.0440
 cln_1.wav	 enh_1.wav	 SQValue=0.852	 0.852	 0.000	 0	 16000	0.0280
 cln_1.wav	 enh_1.wav	 SQValue=1.330	 1.330	 0.000	 0	 16000	0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.012	 1.012	 0.000	 0	 16000	0.0040
 cln_1.wav	 enh_1.wav	 SQValue=0.450	 0.450	 0.000	 0	 16000	0.8120
 cln_1.wav	 enh_1.wav	 SQValue=0.770	 0.770	 0.000	 0	 16000	0.0440
 cln_1.wav	 enh_1.wav	 SQValue=1.104	 1.104	 0.000	 0	 16000	0.0360
 cln_1.wav	 enh_1.wav	 SQValue=0.771	 0.771	 0.000	 0	 16000	0.0480
 cln_1.wav	 enh_1.wav	 SQValue=2.305	 2.305	 0.000	 0	 16000	0.0360
 cln_1.wav	 enh_1.wav	 SQValue=1.004	 1.004	 0.000	 0	 16000	0.0800
 cln_1.wav	 enh_1.wav	 SQValue=0.854	 0.854	 0.000	 0	 16000	0.0920
 cln_1.wav	 enh_1.wav	 SQValue=1.042	 1.042	 0.000	 0	 16000	0.0960
 cln_1.wav	 enh_1.wav	 SQValue=3.624	 3.624	 0.000	 0	 16000	0.0800
 cln_1.wav	 enh_1.wav	 SQValue=0.985	 0.985	 0.000	 0	 16000	0.1080
 cln_1.wav	 enh_1.wav	 SQValue=0.581	 0.581	 0.000	 0	 16000	-1.0040
 cln_1.wav	 enh_1.wav	 SQValue=3.653	 3.653	 0.000	 0	 16000	0.1360
 cln_1.wav	 enh_1.wav	 SQValue=0.792	 0.792	 0.000	 0	 16000	0.1200
 cln_1.wav	 enh_1.wav	 SQValue=1.036	 1.036	 0.000	 0	 16000	0.1120
 cln_1.wav	 enh_1.wav	 SQValue=0.793	 0.793	 0.000	 0	 16000	-0.2760
 cln_1.wav	 enh_1.wav	 SQValue=1.016	 1.016	 0.000	 0	 16000	0.1480
 cln_1.wav	 enh_1.wav	 SQValue=0.918	 0.918	 0.000	 0	 16000	0.2920
 cln_1.wav	 enh_1.wav	 SQValue=0.806	 0.806	 0.000	 0	 16000	0.1240
 cln_1.wav	 enh_1.wav	 SQValue=0.527	 0.527	 0.000	 0	 16000	0.1960
 cln_1.wav	 enh_1.wav	 SQValue=1.116	 1.116	 0.000	 0	 16000	0.1640
 cln_1.wav	 enh_1.wav	 SQValue=1.055	 1.055	 0.000	 0	 16000	0.1520
 cln_1.wav	 enh_1.wav	 SQValue=0.962	 0.962	 0.000	 0	 16000	0.2080
 cln_1.wav	 enh_1.wav	 SQValue=0.803	 0.803	 0.000	 0	 16000	0.6760
 cln_1.wav	 enh_1.wav	 SQValue=0.806	 0.806	 0.000	 0	 16000	-0.0440
 cln_1.wav	 enh_1.wav	 SQValue=0.620	 0.620	 0.000	 0	 16000	0.6880
 cln_1.wav	 enh_1.wav	 SQValue=0.580	 0.580	 0.000	 0	 16000	0.8520
 cln_1.wav	 enh_1.wav	 SQValue=1.523	 1.523	 0.000	 0	 16000	-0.0080
 cln_1.wav	 enh_1.wav	 SQValue=0.591	 0.591	 0.000	 0	 16000	0.1680
 cln_1.wav	 enh_1.wav	 SQValue=0.601	 0.601	 0.000	 0	 16000	0.0440
 cln_1.wav	 enh_1.wav	 SQValue=0.852	 0.852	 0.000	 0	 16000	0.0280
 cln_1.wav	 enh_1.wav	 SQValue=1.330	 1.330	 0.000	 0	 16000	0.0240
 cln_1.wav	 enh_1.wav	 SQValue=1.012	 1.012	 0.000	 0	 16000	0.0040
 cln_1.wav	 enh_1.wav	 SQValue=0.450	 0.450	 0.000	 0	 16000	0.8120
 cln_1.wav	 enh_1.wav	 SQValue=0.770	 0.770	 0.000	 0	 16000	0.0440
 cln_1.wav	 enh_1.wav	 SQValue=1.104	 1.104	 0.000	 0	 16000	0.0360
 cln_1.wav	 enh_1.wav	 SQValue=0.771	 0.771	 0.000	 0	 16000	0.0480
 cln_1.wav	 enh_1.wav	 SQValue=2.305	 2.305	 0.000	 0	 16000	0.0360
 cln_1.wav	 enh_1.wav	 SQValue=1.004	 1.004	 0.000	 0	 16000	0.0800
 cln_1.wav	 enh_1.wav	 SQValue=0.854	 0.854	 0.000	 0	 16000	0.0920
 cln_1.wav	 enh_1.wav	 SQValue=1.042	 1.042	 0.000	 0	 16000	0.0960
 cln_1.wav	 enh_1.wav	 SQValue=3.624	 3.624	 0.000	 0	 16000	0.0800
 cln_1.wav	 enh_1.wav	 SQValue=0.985	 0.985	 0.000	 0	 16000	0.1080
 cln_1.wav	 enh_1.wav	 SQValue=0.581	 0.581	 0.000	 0	 16000	-1.0040
 cln_1.wav	 enh_1.wav	 SQValue=3.653	 3.653	 0.000	 0	 16000	0.1360
 cln_1.wav	 enh_1.wav	 SQValue=0.792	 0.792	 0.000	 0	 16000	0.1200
 cln_1.wav	 enh_1.wav	 SQValue=1.036	 1.036	 0.000	 0	 16000	0.1120
 cln_1.wav	 enh_1.wav	 SQValue=0.793	 0.793	 0.000	 0	 16000	-0.2760
 cln_1.wav	 enh_1.wav	 SQValue=1.016	 1.016	 0.000	 0	 16000	0.1480
 cln_1.wav	 enh_1.wav	 SQValue=0.918	 0.918	 0.000	 0	 16000	0.2920
 cln_1.wav	 enh_1.wav	 SQValue=0.806	 0.806	 0.000	 0	 16000	0.1240
 cln_1.wav	 enh_1.wav	 SQValue=0.527	 0.527	 0.000	 0	 16000	0.1960
 cln_1.wav	 enh_1.wav	 SQValue=1.116	 1.116	 0.000	 0	 16000	0.1640
 cln_1.wav	 enh_1.wav	 SQValue=1.055	 1.055	 0.000	 0	 16000	0.1520
 cln_1.wav	 enh_1.wav	 SQValue=0.355	 0.355	 0.000	 0	 16000	0.6400
 cln_1.wav	 enh_1.wav	 SQValue=1.293	 1.293	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.561	 1.561	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.666	 1.666	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.570	 1.570	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.401	 1.401	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.660	 1.660	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.502	 1.502	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.442	 1.442	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.446	 1.446	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.288	 1.288	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.372	 1.372	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.390	 1.390	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.403	 1.403	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.418	 1.418	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.368	 1.368	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.479	 1.479	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.487	 1.487	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.375	 1.375	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.514	 1.514	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.529	 1.529	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.459	 1.459	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.354	 1.354	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.399	 1.399	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.393	 1.393	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.444	 1.444	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.313	 1.313	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.428	 1.428	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.276	 1.276	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.275	 1.275	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.442	 1.442	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.540	 1.540	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.496	 1.496	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.539	 1.539	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=0.621	 0.621	 0.000	 0	 16000	-0.0400
 cln_1.wav	 enh_1.wav	 SQValue=1.287	 1.287	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.323	 1.323	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=0.700	 0.700	 0.000	 0	 16000	-0.0200
 cln_1.wav	 enh_1.wav	 SQValue=1.123	 1.123	 0.000	 0	 16000	-0.0800
 cln_1.wav	 enh_1.wav	 SQValue=1.452	 1.452	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.100	 1.100	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.394	 1.394	 0.000	 0	 16000	-0.0440
 cln_1.wav	 enh_1.wav	 SQValue=1.269	 1.269	 0.000	 0	 16000	-0.0800
 cln_1.wav	 enh_1.wav	 SQValue=1.217	 1.217	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.302	 1.302	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.045	 1.045	 0.000	 0	 16000	-0.0840
 cln_1.wav	 enh_1.wav	 SQValue=1.255	 1.255	 0.000	 0	 16000	-0.0720
 cln_1.wav	 enh_1.wav	 SQValue=1.184	 1.184	 0.000	 0	 16000	-0.0640
 cln_1.wav	 enh_1.wav	 SQValue=1.378	 1.378	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.483	 1.483	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.241	 1.241	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.253	 1.253	 0.000	 0	 16000	-0.0720
 cln_1.wav	 enh_1.wav	 SQValue=1.463	 1.463	 0.000	 0	 16000	-0.0480
 cln_1.wav	 enh_1.wav	 SQValue=1.388	 1.388	 0.000	 0	 16000	-0.0720
 cln_1.wav	 enh_1.wav	 SQValue=1.375	 1.375	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=0.442	 0.442	 0.000	 0	 16000	0.1120
 cln_1.wav	 enh_1.wav	 SQValue=1.215	 1.215	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.232	 1.232	 0.000	 0	 16000	-0.0720
 cln_1.wav	 enh_1.wav	 SQValue=1.353	 1.353	 0.000	 0	 16000	-0.1200
 cln_1.wav	 enh_1.wav	 SQValue=1.441	 1.441	 0.000	 0	 16000	-0.0520
 cln_1.wav	 enh_1.wav	 SQValue=0.127	 0.127	 0.000	 0	 16000	0.1600
 cln_1.wav	 enh_1.wav	 SQValue=0.396	 0.396	 0.000	 0	 16000	0.1800
 cln_1.wav	 enh_1.wav	 SQValue=1.228	 1.228	 0.000	 0	 16000	-0.0640
 cln_1.wav	 enh_1.wav	 SQValue=0.277	 0.277	 0.000	 0	 16000	0.1560
 cln_1.wav	 enh_1.wav	 SQValue=1.292	 1.292	 0.000	 0	 16000	-0.0560
 cln_1.wav	 enh_1.wav	 SQValue=1.282	 1.282	 0.000	 0	 16000	-0.0520
 cln_1.wav	 enh_1.wav	 SQValue=1.314	 1.314	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.291	 1.291	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.514	 1.514	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.413	 1.413	 0.000	 0	 16000	-0.0640
 cln_1.wav	 enh_1.wav	 SQValue=1.234	 1.234	 0.000	 0	 16000	0.3840
 cln_1.wav	 enh_1.wav	 SQValue=1.412	 1.412	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.566	 1.566	 0.000	 0	 16000	-0.0640
 cln_1.wav	 enh_1.wav	 SQValue=1.356	 1.356	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.418	 1.418	 0.000	 0	 16000	-0.0480
 cln_1.wav	 enh_1.wav	 SQValue=1.258	 1.258	 0.000	 0	 16000	-0.0680
 cln_1.wav	 enh_1.wav	 SQValue=1.253	 1.253	 0.000	 0	 16000	-0.0560
 cln_1.wav	 enh_1.wav	 SQValue=1.209	 1.209	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.310	 1.310	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.222	 1.222	 0.000	 0	 16000	-0.0680
 cln_1.wav	 enh_1.wav	 SQValue=1.087	 1.087	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.270	 1.270	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.629	 1.629	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.149	 1.149	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.278	 1.278	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=0.568	 0.568	 0.000	 0	 16000	1.0280
 cln_1.wav	 enh_1.wav	 SQValue=1.322	 1.322	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.226	 1.226	 0.000	 0	 16000	-0.0680
 cln_1.wav	 enh_1.wav	 SQValue=1.188	 1.188	 0.000	 0	 16000	-0.0720
 cln_1.wav	 enh_1.wav	 SQValue=1.282	 1.282	 0.000	 0	 16000	-0.0560
 cln_1.wav	 enh_1.wav	 SQValue=1.019	 1.019	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.473	 1.473	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.294	 1.294	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.163	 1.163	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.253	 1.253	 0.000	 0	 16000	-0.0640
 cln_1.wav	 enh_1.wav	 SQValue=1.076	 1.076	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.130	 1.130	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.549	 1.549	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.238	 1.238	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.028	 1.028	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.614	 1.614	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.962	 1.962	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.925	 1.925	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.947	 1.947	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.768	 1.768	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.816	 1.816	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.874	 1.874	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.925	 1.925	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.747	 1.747	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.561	 1.561	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.672	 1.672	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.886	 1.886	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.845	 1.845	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.607	 1.607	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.734	 1.734	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.679	 1.679	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.904	 1.904	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.586	 1.586	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.675	 1.675	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.711	 1.711	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.859	 1.859	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.586	 1.586	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.738	 1.738	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.740	 1.740	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.964	 1.964	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.852	 1.852	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.781	 1.781	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.769	 1.769	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.678	 1.678	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.838	 1.838	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.847	 1.847	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.667	 1.667	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.846	 1.846	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.729	 1.729	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.855	 1.855	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.759	 1.759	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.839	 1.839	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.698	 1.698	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.984	 1.984	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.805	 1.805	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.736	 1.736	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.844	 1.844	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.732	 1.732	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.718	 1.718	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.754	 1.754	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.762	 1.762	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.691	 1.691	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.793	 1.793	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.786	 1.786	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.801	 1.801	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.741	 1.741	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.898	 1.898	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.857	 1.857	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.726	 1.726	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.752	 1.752	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.771	 1.771	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.735	 1.735	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.771	 1.771	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.668	 1.668	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.676	 1.676	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.653	 1.653	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.689	 1.689	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.702	 1.702	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.680	 1.680	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.800	 1.800	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.783	 1.783	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.372	 1.372	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.613	 1.613	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.511	 1.511	 0.000	 0	 16000	-0.0560
 cln_1.wav	 enh_1.wav	 SQValue=1.440	 1.440	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.357	 1.357	 0.000	 0	 16000	-0.0560
 cln_1.wav	 enh_1.wav	 SQValue=1.749	 1.749	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.480	 1.480	 0.000	 0	 16000	-0.0680
 cln_1.wav	 enh_1.wav	 SQValue=1.434	 1.434	 0.000	 0	 16000	-0.0560
 cln_1.wav	 enh_1.wav	 SQValue=1.341	 1.341	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.430	 1.430	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.404	 1.404	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.613	 1.613	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.793	 1.793	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.352	 1.352	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.607	 1.607	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.717	 1.717	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.454	 1.454	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.541	 1.541	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.540	 1.540	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.537	 1.537	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.378	 1.378	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.333	 1.333	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.379	 1.379	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.586	 1.586	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.541	 1.541	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.450	 1.450	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.347	 1.347	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.385	 1.385	 0.000	 0	 16000	-0.0480
 cln_1.wav	 enh_1.wav	 SQValue=1.414	 1.414	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.553	 1.553	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.585	 1.585	 0.000	 0	 16000	-0.0720
 cln_1.wav	 enh_1.wav	 SQValue=1.527	 1.527	 0.000	 0	 16000	-0.0640
 cln_1.wav	 enh_1.wav	 SQValue=1.612	 1.612	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.425	 1.425	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.676	 1.676	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.444	 1.444	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.625	 1.625	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.580	 1.580	 0.000	 0	 16000	-0.0560
 cln_1.wav	 enh_1.wav	 SQValue=1.680	 1.680	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.482	 1.482	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.558	 1.558	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.411	 1.411	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.324	 1.324	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.378	 1.378	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.444	 1.444	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.466	 1.466	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.228	 1.228	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.320	 1.320	 0.000	 0	 16000	-0.0600
 cln_1.wav	 enh_1.wav	 SQValue=1.550	 1.550	 0.000	 0	 16000	-0.0600
